direction,layout,addr,floor,url,price,area,visit,style,publish,xiaoqu,lift,year,title,care
 西南 , 4室2厅 ,珠江新城西,中楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003272130.html,1700, 194平米 , 共1次带看 , 精装 , 5个月以前发布,嘉裕君玥公馆  , 有电梯,2009年建塔楼 ,嘉裕君玥公馆 实用四房 园林社区,3人关注 
 北 , 3室2厅 ,珠江新城中,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003183390.html,1100, 118.28平米 , 共10次带看 , 精装 , 5个月以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖华庭 方正三房 小区环境和管理好,30人关注 
 东 , 5室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003804358.html,1380, 194平米 , 共9次带看 , 精装 , 一年前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖 四房 装修温馨舒适 厅出阳台,4人关注 
 东 , 4室2厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003529498.html,1690, 194.24平米 , 共1次带看 , 其他 , 1个月以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖华庭 正东向望公园 保养好,12人关注 
 东 , 4室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003023205.html,1649.5, 194.05平米 , 共4次带看 , 精装 , 7个月以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖  高层,12人关注 
 北 , 2室2厅 ,珠江新城中,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003512847.html,799.3, 87.83平米 , 共0次带看 , 精装 , 2个月以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖华庭 高层实用两房 采光好,2人关注 
 北 , 2室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003377282.html,1200, 90平米 , 共0次带看 , 简装 , 2个月以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖华庭 温馨两房 采光好,4人关注 
 北 , 2室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003888868.html,750, 87.62平米 , 共0次带看 , 精装 , 7天以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖华庭 高层实用两房 采光好,2人关注 
 北 , 2室2厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003783487.html,850, 87.55平米 , 共0次带看 , 简装 , 22天以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖华庭 户型方正两房 干净保养,2人关注 
 东 , 4室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003319152.html,1300, 191.05平米 , 共1次带看 , 精装 , 3个月以前发布,中海璟晖华庭  , 有电梯,2007年建塔楼 ,中海璟晖华庭  小区环境好,24人关注 
 东北 , 3室2厅 ,华景新城,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003885510.html,720, 105平米 , 共1次带看 , 精装 , 10天以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍三居室，房型方正，出售,0人关注 
 东 , 2室1厅 ,华景新城,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003828812.html,450, 62平米 , 共3次带看 , 其他 , 24天以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 安静两房 安静舒适出行方便,3人关注 
 南 北 , 3室2厅 ,华景新城,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003209746.html,1000, 137平米 , 共4次带看 , 简装 , 5个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 实用精装三房 望花园,2人关注 
 南 , 3室2厅 ,华景新城,低楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003250534.html,700, 78.8平米 , 共1次带看 , 简装 , 4个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 三房 交通方便,10人关注 
 北 , 1室1厅 ,华景新城,低楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003769826.html,650, 82.46平米 , 共0次带看 , 简装 , 25天以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 安静三房 安静舒适,6人关注 
 西 , 2室2厅 ,华景新城,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003830810.html,580, 86.06平米 , 共0次带看 , 简装 , 22天以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 安静两房 安静舒适,0人关注 
 北 , 3室2厅 ,华景新城,中楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003322346.html,680, 96平米 , 共0次带看 , 简装 , 3个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 安静三房 安静舒适出行方便,5人关注 
 南 , 4室1厅 ,华景新城,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003222990.html,880, 143平米 , 共4次带看 , 其他 , 5个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 实用四房 望花园,11人关注 
 东北 , 1室1厅 ,华景新城,中楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003622836.html,375, 56平米 , 共2次带看 , 精装 , 1个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 正规一房一厅 交通方便,13人关注 
 南 , 3室2厅 ,华景新城,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003631471.html,790, 113平米 , 共1次带看 , 其他 , 9个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,天河公园 历德雅舍 交通方便,3人关注 
 西北 , 1室1厅 ,华景新城,低楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003261030.html,390, 56.04平米 , 共2次带看 , 其他 , 4个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 温馨一房 交通方便,11人关注 
 北 , 3室2厅 ,华景新城,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003895829.html,899, 135.7平米 , 共0次带看 , 其他 , 8天以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,天河公园 历德雅舍 大三房 诚意出售,0人关注 
 西 , 1室1厅 ,华景新城,低楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003170039.html,380, 55平米 , 共0次带看 , 简装 , 5个月以前发布,历德雅舍  , 有电梯,2005年建塔楼 ,历德雅舍 温馨一房 交通方便,5人关注 
 南 , 2室2厅 ,员村,低楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0002872539.html,400, 75.59平米 , 共65次带看 , 简装 , 8个月以前发布,赛拉维  , 有电梯,2006年建塔楼 ,赛拉维 南向方正两房 安静望花园,61人关注 
 东 西 , 3室2厅 ,员村,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0002440618.html,600, 113.25平米 , 共41次带看 , 其他 , 一年前发布,赛拉维  , 有电梯,2002年建塔楼 ,赛拉维 精装三房 户型方正 安静,49人关注 
 东 , 2室1厅 ,员村,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003831173.html,380, 68.13平米 , 共2次带看 , 其他 , 15天以前发布,赛拉维  , 有电梯,2008年建塔楼 ,赛拉维 精装两房 交通便利,7人关注 
 西北 , 3室1厅 ,员村,中楼层(共20层),https://gz.lianjia.com/ershoufang/GZ0002590659.html,530, 96平米 , 共2次带看 , 其他 , 一年前发布,赛拉维  , 有电梯,2004年建塔楼 ,赛拉维 精装三房 户型方正 装修保养好,15人关注 
 北 , 1室1厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003395847.html,230, 42.39平米 , 共17次带看 , 其他 , 2个月以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,赛拉维 精致一房 交通便利,9人关注 
 西南 , 1室0厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003610686.html,248, 41.42平米 , 共10次带看 , 简装 , 1个月以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,塞拉维 精致一房 送大平台花园,8人关注 
 南 , 1室1厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003653118.html,228, 38.93平米 , 共8次带看 , 精装 , 1个月以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,赛拉维 正规一房 交通便利,13人关注 
 西 , 3室2厅 ,员村,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0002965081.html,680, 127.91平米 , 共1次带看 , 其他 , 7个月以前发布,赛拉维  , 有电梯,2002年建塔楼 ,赛拉维 方正三房 交通便利,9人关注 
 西南 , 3室2厅 ,员村,低楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003739383.html,559, 107.57平米 , 共3次带看 , 简装 , 29天以前发布,赛拉维  , 有电梯,2006年建塔楼 ,赛拉维 温馨三房  交通便利,10人关注 
 西 , 3室2厅 ,员村,高楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003786757.html,690, 115.85平米 , 共1次带看 , 其他 , 23天以前发布,赛拉维  , 有电梯,2006年建塔楼 ,赛拉维 精装三房 交通便利,0人关注 
 东 , 1室0厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0002993563.html,220, 42.39平米 , 共4次带看 , 简装 , 7个月以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,赛拉维 精致一房 交通便利,14人关注 
 南 , 1室0厅 ,员村,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003509714.html,230, 38.99平米 , 共7次带看 , 简装 , 3个月以前发布,赛拉维  , 有电梯,2008年建塔楼 ,赛拉维 精装一房 户型方正 安静,8人关注 
 西 , 3室2厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003561343.html,750, 111平米 , 共0次带看 , 其他 , 7个月以前发布,赛拉维  , 有电梯,30层2006年建塔楼 ,塞拉维 方正三房 交通方便,1人关注 
 东 , 3室2厅 ,员村,低楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003619864.html,540, 108.8平米 , 共4次带看 , 简装 , 1个月以前发布,赛拉维  , 有电梯,2006年建塔楼 ,黄埔大道中 天一庄 三房两厅,5人关注 
 西 , 1室0厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003022368.html,220, 36平米 , 共1次带看 , 简装 , 7个月以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,赛拉维 精装一房,6人关注 
 北 , 2室2厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003251905.html,390, 69.41平米 , 共3次带看 , 精装 , 7个月以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,赛拉维 精装两房,21人关注 
 西 , 1室0厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003526042.html,220, 35.75平米 , 共0次带看 , 其他 , 2个月以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,赛拉维 精致单间 安静明亮,1人关注 
 东北 , 3室2厅 ,员村,低楼层(共20层),https://gz.lianjia.com/ershoufang/GZ0003390623.html,524.5, 95.35平米 , 共0次带看 , 其他 , 2个月以前发布,赛拉维  , 有电梯,2004年建塔楼 ,员村山顶 赛拉维 交通便利,1人关注 
 东 , 3室2厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003804004.html,625, 107平米 , 共0次带看 , 其他 , 25天以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,天河公园 赛拉维 方正三方 交通便利,1人关注 
 西 , 1室0厅 ,员村,,https://gz.lianjia.com/ershoufang/GZ0003884406.html,230, 41.45平米 , 共0次带看 , 简装 , 26天以前发布,赛拉维  , 有电梯,19层2008年建塔楼 ,赛拉维 精装大单间 安静望花园,0人关注 
 北 , 3室2厅 ,天河北,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0002890216.html,680, 120平米 , 共82次带看 , 简装 , 10个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑二期 精装3房 户型方正,28人关注 
 北 , 3室2厅 ,天河北,高楼层(共10层),https://gz.lianjia.com/ershoufang/GZ0002649411.html,580, 126.63平米 , 共113次带看 , 简装 , 11个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑 3室2厅 580万,45人关注 
 东北 , 3室2厅 ,天河北,高楼层(共10层),https://gz.lianjia.com/ershoufang/GZ0002276326.html,650, 95平米 , 共24次带看 , 简装 , 一年前发布,金田花苑  , 无电梯,1995年建塔楼 ,金田花园 方正三房 带平台 龙口西**,50人关注 
 南 , 2室2厅 ,天河北,低楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003208687.html,550, 79.27平米 , 共32次带看 , 简装 , 5个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑 新装修南向两房 家私家电送,15人关注 
 南 北 , 4室2厅 ,天河北,高楼层(共25层),https://gz.lianjia.com/ershoufang/GZ0003058709.html,1137, 175.14平米 , 共8次带看 , 其他 , 6个月以前发布,金田花苑  , 有电梯,2005年建塔楼 ,金田花苑三期 精装四房 景观房,25人关注 
 东北 , 3室2厅 ,天河北,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003240416.html,770, 123.4平米 , 共10次带看 , 其他 , 11个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑 精装东北向3房 交通便利,6人关注 
 北 , 3室2厅 ,天河北,低楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003640072.html,730, 120.07平米 , 共3次带看 , 简装 , 1个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花园 精装三房 户型方正,5人关注 
 北 , 3室2厅 ,天河北,低楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003831003.html,580, 91.35平米 , 共1次带看 , 简装 , 13天以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑 三房 实用,6人关注 
 北 , 3室2厅 ,天河北,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003743477.html,670, 120平米 , 共3次带看 , 简装 , 1个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑 三房可改四房 实用 方正,11人关注 
 西北 , 2室2厅 ,天河北,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003834611.html,420, 70.72平米 , 共0次带看 , 简装 , 12天以前发布,金田花苑  , 无电梯,1995年建塔楼 ,金田花苑 小区管理 配套完善,1人关注 
 东南 , 2室2厅 ,天河北,低楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003271048.html,459, 76.74平米 , 共20次带看 , 其他 , 4个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑  东南向两房  满五年实用方正,31人关注 
 东南 , 3室2厅 ,天河北,高楼层(共25层),https://gz.lianjia.com/ershoufang/GZ0002598219.html,720, 105平米 , 共5次带看 , 精装 , 一年前发布,金田花苑  , 有电梯,2005年建塔楼 ,金田花苑三期 东南三房 三阳台 精装修,49人关注 
 东北 , 3室2厅 ,天河北,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003833407.html,660, 120平米 , 共3次带看 , 其他 , 10个月以前发布,金田花苑  , 有电梯,1997年建塔楼 ,金田花苑 电梯三房 空间大光线好。,4人关注 
 东北 , 2室2厅 ,天河北,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003613120.html,426, 70.72平米 , 共3次带看 , 简装 , 1个月以前发布,金田花苑  , 无电梯,1995年建塔楼 ,金田花苑 小区管理 配套完善,8人关注 
 南 北 , 5室2厅 ,天河北,高楼层(共25层),https://gz.lianjia.com/ershoufang/GZ0003660196.html,1050, 175平米 , 共0次带看 , 简装 , 1个月以前发布,金田花苑  , 有电梯,2005年建塔楼 ,金田花苑 正宗温馨住家,4人关注 
 东 , 3室2厅 ,东圃,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0002837244.html,396, 98平米 , 共12次带看 , 简装 , 9个月以前发布,汇友苑  , 有电梯,2002年建塔楼 ,实用舒适单位 配套完善,8人关注 
 东北 , 2室2厅 ,东圃,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003925828.html,298, 76.52平米 , 共0次带看 , 简装 , 2天以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 实用两房 采光通风好,6人关注 
 西 , 2室1厅 ,东圃,低楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0002918635.html,225, 58平米 , 共28次带看 , 其他 , 8个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 精装两房 格局分明 通风采光,46人关注 
 北 , 2室2厅 ,东圃,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0002984603.html,295, 74平米 , 共17次带看 , 其他 , 7个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 实用两房 采光通风好,22人关注 
 西北 , 3室1厅 ,东圃,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003067275.html,370, 96.34平米 , 共4次带看 , 简装 , 8个月以前发布,汇友苑  , 有电梯,2002年建塔楼 ,汇友苑 精致大三房 厅出大阳台 视野开阔,9人关注 
 西 , 3室2厅 ,东圃,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003119749.html,395, 101平米 , 共5次带看 , 其他 , 6个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 实用舒适单位 配套完善,2人关注 
 西 , 3室2厅 ,东圃,低楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003181676.html,363, 100平米 , 共2次带看 , 精装 , 5个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 格局分明 通风对流 采光充裕,10人关注 
 东南 , 2室2厅 ,东圃,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003883644.html,295, 73.18平米 , 共3次带看 , 其他 , 3个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 东南向2房 安静望花园 户型好,5人关注 
 西北 , 2室2厅 ,东圃,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003068692.html,310, 85.65平米 , 共6次带看 , 简装 , 6个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 格局分明 通风对流 采光充裕,6人关注 
 北 , 2室1厅 ,东圃,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0002877618.html,300, 74平米 , 共6次带看 , 其他 , 8个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 格局分明 通风对流 采光充裕,11人关注 
 东南 , 2室2厅 ,东圃,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003615767.html,310, 74平米 , 共2次带看 , 其他 , 一年前发布,汇友苑  , 有电梯,2002年建塔楼 ,东圃汇友苑 南向两房 安静 通风采光好,4人关注 
 东南 , 2室2厅 ,东圃,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003526264.html,290, 70.67平米 , 共2次带看 , 简装 , 6个月以前发布,汇友苑  , 有电梯,1994年建塔楼 ,汇友苑 东南向2房 安静望花园 户型好,13人关注 
