direction,layout,addr,floor,url,price,area,visit,style,xiaoqu,year,title
南,2室2厅,花都炭步镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003400409.html,105,89.9平米,0,其他,好美嘉园好美华庭,未知年建/塔楼,好美嘉园 实用毛坯两房
东南,4室2厅,花都炭步镇,低楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0003598265.html,136,136平米,0,其他,好美嘉园,2011年建/塔楼,好美嘉园 毛坯四房出售
北,3室2厅,花都炭步镇,低楼层/共15层,https://gz.lianjia.com/ershoufang/GZ0003476745.html,125,108.55平米,0,其他,好美嘉园,2011年建/塔楼,好美嘉园 中层大3房 南向望花园
南,2室2厅,花都炭步镇,高楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0003775896.html,140,95.27平米,0,其他,好美嘉园好美华庭,未知年建/塔楼,好美华庭 两房南向带装修
东南,4室2厅,花都炭步镇,低楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0003924430.html,150,136平米,0,其他,好美嘉园,2011年建/塔楼,好美嘉园 东南靓向 格局方正 通风采光好
北,3室2厅,花都炭步镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003815222.html,150,104.45平米,0,其他,好美嘉园好美华庭,未知年建/塔楼,花都好美华庭 电梯三房望园景 随时看房
南 北,3室2厅,花都狮岭,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003596309.html,118,89.93平米,0,其他,豪利幸福里,2013年建/塔楼,豪利幸福里 方正三房
南,5室2厅,花都山前大道,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003341036.html,240,231.31平米,0,其他,中国美林湖加洲岛,未知年建/暂无数据,美林湖 别墅出售
南 北,7室3厅,花都山前大道,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003326417.html,400,374.68平米,0,其他,碧桂园假日半岛映翠苑,2006年建/暂无数据,碧桂园假日半岛 双拼别墅 装修保养好
南,3室2厅,花都山前大道,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003272486.html,128,134.3平米,0,其他,中国美林湖贝沙湾,未知年建/塔楼,美林湖贝沙湾三房 背山面水
南,3室2厅,花都山前大道,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003271225.html,110,131.67平米,0,简装,碧桂园假日半岛B区,2006年建/板楼,碧桂园假日半岛 3房出售
南 北,5室2厅,花都山前大道,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003095485.html,600,290平米,0,其他,碧桂园假日半岛翠岭云天,未知年建/暂无数据,碧桂园假日半岛 独栋别墅 装修保养好
南,5室2厅,花都山前大道,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0002616047.html,320,245平米,0,其他,碧桂园假日半岛映翠苑,2006年建/暂无数据,碧桂园假日半岛 3层别墅 5房带花园
南 北,5室3厅,花都山前大道,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0002521007.html,720,423.48平米,0,其他,中国美林湖纳帕溪谷,未知年建/暂无数据,美林湖 独立别墅出售
西北,2室2厅,花都山前大道,高楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003607480.html,91,75.73平米,0,其他,中国美林湖美汇半岛,未知年建/塔楼,中国美林湖 电梯两房 绿色生态小区
南,5室2厅,花都山前大道,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003809357.html,260,179.18平米,0,其他,碧桂园假日半岛鸟语花香,未知年建/暂无数据,碧桂园假日半岛别墅 大花园 方正实用
西北,2室2厅,花都山前大道,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0002871818.html,95,112.19平米,0,其他,中国美林湖贝沙湾,未知年建/塔楼,美林湖精装两房 可改四房
西北,2室2厅,花都山前大道,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0002603940.html,95,111.74平米,0,其他,中国美林湖贝沙湾,未知年建/塔楼,贝沙湾带大露台带花园 送全屋家私家电
南 北,4室2厅,花都狮岭,中楼层/共29层,https://gz.lianjia.com/ershoufang/GZ0003590376.html,270,155.59平米,0,其他,雅宝新城雅宝名居,未知年建/塔楼,雅宝新城 大户型四室 地段好 配套成熟
南,2室1厅,花都狮岭,高楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0002605659.html,90,89平米,0,其他,嘉粤百合雅居,未知年建/塔楼,狮岭百合雅居 南向两房
南,4室2厅,花都狮岭,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003792254.html,500,205平米,0,其他,溢盈湖畔花园,未知年建/暂无数据,溢盈湖畔花园 联排别墅
南,3室2厅,花都狮岭,中楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0002934978.html,180,98平米,0,其他,雅居乐领会,未知年建/塔楼,雅居乐领会 采光通风好 格局方正
南 北,4室2厅,花都狮岭,高楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0003257099.html,235,138.35平米,0,其他,雅居乐领会,未知年建/塔楼,雅居乐领会 采光通风好格局方正原始的风格
南,3室2厅,花都旧区,中楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003625497.html,350,118.26平米,0,其他,骏威锦东花园,2007年建/塔楼,骏威锦东花园 高层南向 3房带主套
东南,2室1厅,花都花山镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003631524.html,145.8,81平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会花园 温馨二房 采光好
南,3室2厅,花都花山镇,高楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003142154.html,160,85.64平米,0,其他,雅居乐万科热橙,未知年建/塔楼,万科热橙 南向三房
南 北,2室2厅,花都花山镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003798248.html,123,77平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会 精装两房
北,2室2厅,花都花山镇,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003481586.html,128,79平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会温馨2室出售
东北,3室2厅,花都花山镇,高楼层/共13层,https://gz.lianjia.com/ershoufang/GZ0003791820.html,148,85.65平米,0,其他,雅居乐万科热橙,未知年建/塔楼,精装三房 开发商装修 电梯中楼层
南,2室2厅,花都花山镇,低楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003493459.html,108,72.73平米,0,精装,祈福都会花园,未知年建/塔楼,祈福都会温馨2室出售
南,3室2厅,花都花山镇,低楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003801782.html,148,90.5平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会 精装3房 南向望花
南,4室2厅,花都花山镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0002725923.html,280,131.55平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会花园 精装修 南向大户型 采光好
南,2室1厅,花都花山镇,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003788628.html,126,80平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会 两房南向望花园
南,2室2厅,花都花山镇,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003219893.html,120,78.75平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会 两房南向望花园
南,3室1厅,花都花山镇,低楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003579426.html,175,103平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会 精装3房 南向望花园
北,2室2厅,花都花山镇,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003650284.html,120,79平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会 精装两房
南,1室1厅,花都花山镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0002942201.html,70,42.94平米,0,其他,祈福都会花园,未知年建/塔楼,祈福都会 一房一厅
北,3室2厅,花都旧区,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003603293.html,285,94.28平米,0,其他,骏威锦东花园,2011年建/塔楼,骏威锦东花园 北向望花园 精装3房
北,3室2厅,花都旧区,高楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003599051.html,330,109.26平米,0,其他,骏威锦东花园,2011年建/塔楼,骏威锦东花园 北向望花园 精装3房
南,3室1厅,花都旧区,高楼层/共10层,https://gz.lianjia.com/ershoufang/GZ0002937250.html,140,83.6平米,0,简装,金城大厦,未知年建/塔楼,金城大厦，中高楼层，南向
南,4室2厅,花都旧区,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003796605.html,350,140.76平米,0,其他,大运家园,2009年建/塔楼,大运家园 精装修4房 装修好
北,2室1厅,花都旧区,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003784183.html,130,64.22平米,0,其他,路劲隽悦豪庭,2015年建/塔楼,路劲隽悦豪庭 电梯两房 格局方正
南,3室2厅,花都旧区,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003602670.html,166,123平米,0,其他,雅兰苑,未知年建/塔楼,雅兰苑 三房两卫 花果山公园
南 北,3室2厅,花都旧区,低楼层/共10层,https://gz.lianjia.com/ershoufang/GZ0003204159.html,344.2,172.1平米,0,其他,花都紫薇花园,未知年建/塔楼,紫薇花园精装，房产证满五年！
西南,4室2厅,花都旧区,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002872413.html,269.8,142.07平米,0,其他,锦尚名苑,2005年建/塔楼,锦尚名苑 楼梯低层四房 地铁口物业
东南,3室2厅,花都旧区,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003215161.html,192,127.78平米,0,其他,永大新城,未知年建/塔楼,永大新城3室2厅出售
南 北,4室2厅,花都旧区,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003232308.html,314.6,143平米,0,其他,美力百富雅苑,未知年建/塔楼,美力百富雅苑 安静大四房
南,2室1厅,花都旧区,中楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003066532.html,215,87.95平米,0,简装,云峰花园,未知年建/塔楼,云峰花园 精装 格局好 配套成熟
南,3室2厅,花都旧区,高楼层/共14层,https://gz.lianjia.com/ershoufang/GZ0003630980.html,312.5,125平米,0,其他,嘉都汇,未知年建/塔楼,嘉都汇 户型方正 通风采光好
北,4室2厅,花都旧区,高楼层/共23层,https://gz.lianjia.com/ershoufang/GZ0003167669.html,350,138.95平米,0,其他,祈福生活无限,2010年建/塔楼,祈福生活无限 实用四房 户型方正
南,2室2厅,花都旧区,低楼层/共15层,https://gz.lianjia.com/ershoufang/GZ0003824066.html,210,92.99平米,0,其他,合和新城,2011年建/塔楼,合和新城 电梯两房 毛坯 南向 采光好
北,3室1厅,花都旧区,低楼层/共15层,https://gz.lianjia.com/ershoufang/GZ0003829331.html,235,91.78平米,0,其他,合和新城,未知年建/塔楼,合和新城 中楼层 北向 阳台望花园
南 北,3室2厅,花都旧区,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002931080.html,272,129.5平米,0,精装,锦尚名苑,2005年建/塔楼,马鞍山公园 大型小区 精装三房
北,3室1厅,花都旧区,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003776926.html,370,137平米,0,其他,南航花园,2001年建/塔楼,南航花园 精致漂亮装修 四房改三房
南 北,3室1厅,花都旧区,高楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003125095.html,282.8,128.51平米,0,其他,云峰花园,未知年建/塔楼,云峰花园3房出售 南北向
北,4室2厅,花都旧区,中楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0003263937.html,298,159.5平米,0,其他,钻石豪园,未知年建/塔楼,钻石豪园 三房 带装修
南 北,3室2厅,花都旧区,低楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003289656.html,330,134.45平米,0,其他,大运家园,2009年建/塔楼,大运家园 精装修3房 装修好
北,2室1厅,花都花东镇,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003804678.html,125,80.04平米,0,其他,富力金港城,2012年建/塔楼,富力金港城 精美两房 电梯中层
东南,3室2厅,花都芙蓉镇,高楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003492337.html,160,130平米,0,其他,勤天一品树院,未知年建/塔楼,一品树院 三房出售
南,4室2厅,花都芙蓉镇,高楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003435042.html,294,241.85平米,0,其他,金碧御水山庄,未知年建/塔楼,金碧御水山庄 大四房
南 北,4室2厅,花都芙蓉镇,低楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003398495.html,130,160.73平米,0,其他,金碧御水山庄,未知年建/塔楼,金碧御水山庄 4房 出售
西南,3室2厅,花都芙蓉镇,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003302922.html,140,113.27平米,0,其他,花都颐和山庄泊林半岛,未知年建/塔楼,颐和山庄 精装修 看泳池 带主卧修
南,8室4厅,花都芙蓉镇,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003028272.html,660,550.76平米,0,其他,花都颐和山庄B区,未知年建/暂无数据,颐和山庄 格局方正 安静舒适 光线良好
东南,3室2厅,花都芙蓉镇,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002598812.html,146.9,146.9平米,0,其他,花都颐和山庄,未知年建/塔楼,全新三房，电梯房，带主卧
北,3室2厅,花都芙蓉镇,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003655114.html,107.7,105平米,0,其他,花都颐和山庄,未知年建/塔楼,花都颐和山庄 3房2厅 采光好
南 北,5室2厅,花都芙蓉镇,低楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003342059.html,210,265平米,0,其他,金碧御水山庄,未知年建/塔楼,金碧御水山庄 5房 出售
东南,3室2厅,花都芙蓉镇,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0002804822.html,115,107.88平米,0,其他,花都颐和山庄,未知年建/塔楼,花都颐和山庄 精装修 大三房 采光好
东 西,2室1厅,花都芙蓉镇,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003809142.html,63,64.1平米,0,精装,金碧御水山庄,未知年建/塔楼,金碧御水山庄.2房1厅
南 北,4室2厅,花都芙蓉镇,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003772068.html,155,142平米,0,其他,花都颐和山庄,未知年建/塔楼,颐和山庄 南向四房出售
北,2室1厅,花都芙蓉镇,低楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003776807.html,82,92.87平米,0,其他,勤天一品树院,未知年建/塔楼,一品书院 两房出售
南 北,3室2厅,花都芙蓉镇,低楼层/共13层,https://gz.lianjia.com/ershoufang/GZ0003145956.html,120,151平米,0,毛坯,花都颐和山庄,未知年建/塔楼,颐和山庄 南北通透双阳台
南 北,2室2厅,花都芙蓉镇,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002877400.html,110,100.4平米,0,其他,花都颐和山庄,未知年建/塔楼,花都颐和山庄 户型实用
南 北,2室2厅,花都芙蓉镇,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002877399.html,115,104.44平米,0,其他,花都颐和山庄,未知年建/塔楼,颐和山庄 南北对流 带主卧
南 北,3室2厅,花都芙蓉镇,高楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0002884315.html,130,149平米,0,其他,花都颐和山庄A区,未知年建/塔楼,颐和山庄 南面山北面花园泳池 全新装修
北,2室1厅,花都芙蓉镇,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0002949242.html,93,91.74平米,0,其他,勤天一品树院,未知年建/塔楼,一品书院 两房出售
南,4室2厅,花都花东镇,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0002754014.html,78,61.87平米,0,其他,富力金港城,2012年建/塔楼,富力金港城 精美双证4房 电梯高层
南,3室2厅,花都花东镇,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003764241.html,148,93平米,0,其他,富力金港城,2013年建/塔楼,富力金港城 南向三房 精装电梯房
北,4室2厅,花都花东镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0002928972.html,160,131.17平米,0,其他,富力金港城,2010年建/塔楼,富力金港城 精美双证4房 电梯高层
北,4室2厅,花都花东镇,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0002864398.html,160,131.17平米,0,其他,富力金港城,2010年建/塔楼,富力金港城 精美双证4房 电梯高层
北,2室2厅,花都花东镇,低楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003839895.html,75,77.94平米,0,其他,富力金港城,未知年建/塔楼,富力金港城 精装修2房 北向
北,1室0厅,花都花东镇,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003435347.html,65,45.27平米,0,其他,富力金港城,2012年建/塔楼,富力金港城精装单间大开间客厅出阳台望花园
南 北,2室1厅,花都花东镇,中楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0003620941.html,132,85平米,0,其他,富力金港城,2013年建/塔楼,富力金港城 南北通透精装两房电梯房望花园
北,2室1厅,花都花东镇,中楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0003584530.html,120,83平米,0,其他,富力金港城,2013年建/塔楼,富力金港城 精装两房
北,2室1厅,花都花东镇,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003883140.html,115,83.6平米,0,其他,富力金港城,2012年建/塔楼,富力金港城精装两房户型方正厅出阳台望花园
